Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
"An Integratedin VitroModel for Simultaneous Assessment of Drug Uptake, Metabolism, and Efflux","Neve EPA, Artursson P, Ingelman-Sundberg M, Karlgren M",Mol. Pharmaceutics,2013,2013-08-05,2013-08-05,10,8,3152-3163,10.1021/mp400202d,,Chemical Biology Consortium Sweden (CBCS),Collaborative,f228840f7683454eaba3ee2c988cb29a,https://publications.scilifelab.se/publication/f228840f7683454eaba3ee2c988cb29a,https://doi.org/10.1021/mp400202d,
Improved production of membrane proteins in Escherichia coli by selective codon substitutions.,"Nørholm MH, Toddo S, Virkki MT, Light S, von Heijne G, Daley DO",FEBS Lett.,2013,2013-08-02,2013-06-19,587,15,2352-2358,10.1016/j.febslet.2013.05.063,23769986,Bioinformatics Support and Infrastructure,,8d3ee82789cd475d9bf3c5b4a32d3dd2,https://publications.scilifelab.se/publication/8d3ee82789cd475d9bf3c5b4a32d3dd2,https://doi.org/10.1016/j.febslet.2013.05.063,https://www.ncbi.nlm.nih.gov/pubmed/23769986
Chronic airway-induced allergy in mice modifies gene expression in the brain toward insulin resistance and inflammatory responses.,"Sarlus H, Wang X, Cedazo-Minguez A, Schultzberg M, Oprica M",J Neuroinflammation,2013,2013-08-01,2013-08-01,10,,99,10.1186/1742-2094-10-99,23915208,Bioinformatics and Expression Analysis (BEA),,dacfd5d04ff5435d8275cccc7613b623,https://publications.scilifelab.se/publication/dacfd5d04ff5435d8275cccc7613b623,https://doi.org/10.1186/1742-2094-10-99,https://www.ncbi.nlm.nih.gov/pubmed/23915208
Identification of adenovirus-encoded small RNAs by deep RNA sequencing.,"Zhao H, Chen M, Pettersson U",Virology,2013,2013-08-01,2013-05-11,442,2,148-155,10.1016/j.virol.2013.04.006,23659909,NGI Uppsala (Uppsala Genome Center),,ea8ac9f5dfe4413aadfed4d405e8ddca,https://publications.scilifelab.se/publication/ea8ac9f5dfe4413aadfed4d405e8ddca,https://doi.org/10.1016/j.virol.2013.04.006,https://www.ncbi.nlm.nih.gov/pubmed/23659909
Antibody-based profiling of cerebrospinal fluid within multiple sclerosis.,"Häggmark A, Byström S, Ayoglu B, Qundos U, Uhlén M, Khademi M, Olsson T, Schwenk JM, Nilsson P",Proteomics,2013,2013-08-00,2013-05-23,13,15,2256-2267,10.1002/pmic.201200580,23696371,Plasma Profiling,Collaborative,135f821176884e3480bb7c2a8062b568,https://publications.scilifelab.se/publication/135f821176884e3480bb7c2a8062b568,https://doi.org/10.1002/pmic.201200580,https://www.ncbi.nlm.nih.gov/pubmed/23696371
Molecular identification and phylogenic analysis by sequencing the rDNA of copper-tolerant soft-rot Phialophora spp.,"Karunasekera H, Daniel G",International Biodeterioration & Biodegradation,2013,2013-08-00,2013-08-00,82,,45-52,10.1016/j.ibiod.2013.01.019,,NGI Uppsala (Uppsala Genome Center),,1d15511588be4f849c3a84cddc2b0bd3,https://publications.scilifelab.se/publication/1d15511588be4f849c3a84cddc2b0bd3,https://doi.org/10.1016/j.ibiod.2013.01.019,
"Genetic variation in the dimethylarginine dimethylaminohydrolase 1 gene (DDAH1) is related to asymmetric dimethylarginine (ADMA) levels, but not to endothelium-dependent vasodilation.","Lind L, Ingelsson E, Kumar J, Syvänen AC, Axelsson T, Teerlink T",Vasc Med,2013,2013-08-00,2013-07-31,18,4,192-199,10.1177/1358863X13496488,23892448,NGI Uppsala (SNP&SEQ Technology Platform),,310df3ee55bb4cc8a6dfd9aa72931760,https://publications.scilifelab.se/publication/310df3ee55bb4cc8a6dfd9aa72931760,https://doi.org/10.1177/1358863X13496488,https://www.ncbi.nlm.nih.gov/pubmed/23892448
Design of a Highly Selective and Potent Class of Non-planar Estrogen Receptor β Agonists,"Sundén H, Ma JN, Hansen LK, Gustavsson AL, Burstein ES, Olsson R",ChemMedChem,2013,2013-08-00,2013-06-19,8,8,1283-1294,10.1002/cmdc.201300175,,Chemical Biology Consortium Sweden (CBCS),Collaborative,38c3875a34454e4da87d1656e59b66ce,https://publications.scilifelab.se/publication/38c3875a34454e4da87d1656e59b66ce,https://doi.org/10.1002/cmdc.201300175,
Expression of chondroitin/dermatan sulfate glycosyltransferases during early zebrafish development.,"Filipek-Górniok B, Holmborn K, Haitina T, Habicher J, Oliveira MB, Hellgren C, Eriksson I, Kjellén L, Kreuger J, Ledin J",Dev. Dyn.,2013,2013-08-00,2013-05-25,242,8,964-975,10.1002/dvdy.23981,23703795,Genome Engineering Zebrafish,,4cd28ffb0bb040aeb1d18f01821866e5,https://publications.scilifelab.se/publication/4cd28ffb0bb040aeb1d18f01821866e5,https://doi.org/10.1002/dvdy.23981,https://www.ncbi.nlm.nih.gov/pubmed/23703795
Synergistic interactions between camptothecin and EGFR or RAC1 inhibitors and between imatinib and Notch signaling or RAC1 inhibitors in glioblastoma cell lines.,"Sooman L, Ekman S, Andersson C, Kultima HG, Isaksson A, Johansson F, Bergqvist M, Blomquist E, Lennartsson J, Gullbo J",Cancer Chemother. Pharmacol.,2013,2013-08-00,2013-06-06,72,2,329-340,10.1007/s00280-013-2197-7,23736154,Array and Analysis Facility,,61168500d6b84e0fb73a7ba0abd8158c,https://publications.scilifelab.se/publication/61168500d6b84e0fb73a7ba0abd8158c,https://doi.org/10.1007/s00280-013-2197-7,https://www.ncbi.nlm.nih.gov/pubmed/23736154
High-resolution structure of TBP with TAF1 reveals anchoring patterns in transcriptional regulation.,"Anandapadamanaban M, Andresen C, Helander S, Ohyama Y, Siponen MI, Lundström P, Kokubo T, Ikura M, Moche M, Sunnerhagen M",Nat. Struct. Mol. Biol.,2013,2013-08-00,2013-07-16,20,8,1008-1014,10.1038/nsmb.2611,23851461,Protein Science Facility (PSF),,8073104337864e828f6d9304523cfb9b,https://publications.scilifelab.se/publication/8073104337864e828f6d9304523cfb9b,https://doi.org/10.1038/nsmb.2611,https://www.ncbi.nlm.nih.gov/pubmed/23851461
A novel intellectual disability syndrome caused by GPI anchor deficiency due to homozygous mutations in PIGT.,"Kvarnung M, Nilsson D, Lindstrand A, Korenke GC, Chiang SC, Blennow E, Bergmann M, Stödberg T, Mäkitie O, Anderlid BM, Bryceson YT, Nordenskjöld M, Nordgren A",J. Med. Genet.,2013,2013-08-00,2013-05-03,50,8,521-528,10.1136/jmedgenet-2013-101654,23636107,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,a1face33528a44f296d40e15ed6e2d6a,https://publications.scilifelab.se/publication/a1face33528a44f296d40e15ed6e2d6a,https://doi.org/10.1136/jmedgenet-2013-101654,https://www.ncbi.nlm.nih.gov/pubmed/23636107
Tumour expression of bladder cancer-associated urinary proteins.,"Lindén M, Segersten U, Runeson M, Wester K, Busch C, Pettersson U, Lind SB, Malmström PU",BJU Int.,2013,2013-08-00,2013-03-09,112,3,407-415,10.1111/j.1464-410X.2012.11653.x,23470167,Tissue Profiling,,cef090910edf4b94892344f87f1a3426,https://publications.scilifelab.se/publication/cef090910edf4b94892344f87f1a3426,https://doi.org/10.1111/j.1464-410X.2012.11653.x,https://www.ncbi.nlm.nih.gov/pubmed/23470167
In silico instrumental response correction improves precision of label-free proteomics and accuracy of proteomics-based predictive models.,"Lyutvinskiy Y, Yang H, Rutishauser D, Zubarev RA",Mol. Cell Proteomics,2013,2013-08-00,2013-04-17,12,8,2324-2331,10.1074/mcp.O112.023804,23589346,Advanced Mass Spectrometry Proteomics,,d427c64c64cb4bd1b98b6e311acb9593,https://publications.scilifelab.se/publication/d427c64c64cb4bd1b98b6e311acb9593,https://doi.org/10.1074/mcp.O112.023804,https://www.ncbi.nlm.nih.gov/pubmed/23589346
Proteome of the nematode-trapping cells of the fungus Monacrosporium haptotylum.,"Andersson KM, Meerupati T, Levander F, Friman E, Ahrén D, Tunlid A",Appl. Environ. Microbiol.,2013,2013-08-00,2013-06-19,79,16,4993-5004,10.1128/AEM.01390-13,23770896,Bioinformatics Support and Infrastructure,,f8642f169e964e94bb3ea82333586b5d,https://publications.scilifelab.se/publication/f8642f169e964e94bb3ea82333586b5d,https://doi.org/10.1128/AEM.01390-13,https://www.ncbi.nlm.nih.gov/pubmed/23770896
"New viruses in veterinary medicine, detected by metagenomic approaches.","Belák S, Karlsson OE, Blomström AL, Berg M, Granberg F",Vet. Microbiol.,2013,2013-07-26,2013-02-23,165,1-2,95-101,10.1016/j.vetmic.2013.01.022,23428379,NGI Uppsala (Uppsala Genome Center),,ea85e337297a48128a0dd4b9783a7f0d,https://publications.scilifelab.se/publication/ea85e337297a48128a0dd4b9783a7f0d,https://doi.org/10.1016/j.vetmic.2013.01.022,https://www.ncbi.nlm.nih.gov/pubmed/23428379
"Gene × physical activity interactions in obesity: combined analysis of 111,421 individuals of European ancestry.","Ahmad S, Rukh G, Varga TV, Ali A, Kurbasic A, Shungin D, Ericson U, Koivula RW, Chu AY, Rose LM, Ganna A, Qi Q, Stančáková A, Sandholt CH, Elks CE, Curhan G, Jensen MK, Tamimi RM, Allin KH, Jørgensen T, Brage S, Langenberg C, Aadahl M, Grarup N, Linneberg A, Paré G, InterAct Consortium , DIRECT Consortium , Magnusson PKE, Pedersen NL, Boehnke M, Hamsten A, Mohlke KL, Pasquale LT, Pedersen O, Scott RA, Ridker PM, Ingelsson E, Laakso M, Hansen T, Qi L, Wareham NJ, Chasman DI, Hallmans G, Hu FB, Renström F, Orho-Melander M, Franks PW",PLoS Genet.,2013,2013-07-25,2013-07-25,9,7,e1003607,10.1371/journal.pgen.1003607,23935507,NGI Uppsala (SNP&SEQ Technology Platform),Service,77a017da07e24a4d955f1fcde71b5124,https://publications.scilifelab.se/publication/77a017da07e24a4d955f1fcde71b5124,https://doi.org/10.1371/journal.pgen.1003607,https://www.ncbi.nlm.nih.gov/pubmed/23935507
NCR3/NKp30 contributes to pathogenesis in primary Sjogren's syndrome.,"Rusakiewicz S, Nocturne G, Lazure T, Semeraro M, Flament C, Caillat-Zucman S, Sène D, Delahaye N, Vivier E, Chaba K, Poirier-Colame V, Nordmark G, Eloranta ML, Eriksson P, Theander E, Forsblad-d'Elia H, Omdal R, Wahren-Herlenius M, Jonsson R, Rönnblom L, Nititham J, Taylor KE, Lessard CJ, Sivils KL, Gottenberg JE, Criswell LA, Miceli-Richard C, Zitvogel L, Mariette X",Sci Transl Med,2013,2013-07-24,2013-07-26,5,195,195ra96,10.1126/scitranslmed.3005727,23884468,NGI Uppsala (SNP&SEQ Technology Platform),,fc780965960b47328827dd5902f87022,https://publications.scilifelab.se/publication/fc780965960b47328827dd5902f87022,https://doi.org/10.1126/scitranslmed.3005727,https://www.ncbi.nlm.nih.gov/pubmed/23884468
Retinoic acid receptor alpha is associated with tamoxifen resistance in breast cancer.,"Johansson HJ, Sanchez BC, Mundt F, Forshed J, Kovacs A, Panizza E, Hultin-Rosenberg L, Lundgren B, Martens U, Máthé G, Yakhini Z, Helou K, Krawiec K, Kanter L, Hjerpe A, Stål O, Linderholm BK, Lehtiö J",Nat Commun,2013,2013-07-23,2013-07-23,4,,2175,10.1038/ncomms3175,23868472,Drug Discovery and Development (DDD),Collaborative,64b1a650dbca4d7fae474646e27d6298,https://publications.scilifelab.se/publication/64b1a650dbca4d7fae474646e27d6298,https://doi.org/10.1038/ncomms3175,https://www.ncbi.nlm.nih.gov/pubmed/23868472
Genetic variants in hormone-related genes and risk of breast cancer.,"Clendenen T, Zeleniuch-Jacquotte A, Wirgin I, Koenig KL, Afanasyeva Y, Lundin E, Arslan AA, Axelsson T, Försti A, Hallmans G, Hemminki K, Lenner P, Roy N, Shore RE, Chen Y",PLoS ONE,2013,2013-07-23,2013-07-23,8,7,e69367,10.1371/journal.pone.0069367,23935996,NGI Uppsala (SNP&SEQ Technology Platform),,d117d952634e42d88473d791e950f070,https://publications.scilifelab.se/publication/d117d952634e42d88473d791e950f070,https://doi.org/10.1371/journal.pone.0069367,https://www.ncbi.nlm.nih.gov/pubmed/23935996
SNP in TXNRD2 associated with radiation-induced fibrosis: a study of genetic variation in reactive oxygen species metabolism and signaling.,"Edvardsen H, Landmark-Høyvik H, Reinertsen KV, Zhao X, Grenaker-Alnæs GI, Nebdal D, Syvänen AC, Rødningen O, Alsner J, Overgaard J, Borresen-Dale AL, Fosså SD, Kristensen VN",Int. J. Radiat. Oncol. Biol. Phys.,2013,2013-07-15,2013-04-20,86,4,791-799,10.1016/j.ijrobp.2013.02.025,23597419,NGI Uppsala (SNP&SEQ Technology Platform),,8ceea6d27ed644f7b3a8459069a59292,https://publications.scilifelab.se/publication/8ceea6d27ed644f7b3a8459069a59292,https://doi.org/10.1016/j.ijrobp.2013.02.025,https://www.ncbi.nlm.nih.gov/pubmed/23597419
Novel signatures of cancer-associated fibroblasts.,"Bozóky B, Savchenko A, Csermely P, Korcsmáros T, Dúl Z, Pontén F, Székely L, Klein G",Int. J. Cancer,2013,2013-07-15,2013-01-16,133,2,286-293,10.1002/ijc.28035,23319410,Tissue Profiling,,c377029014784be6aa1c7671aa6953aa,https://publications.scilifelab.se/publication/c377029014784be6aa1c7671aa6953aa,https://doi.org/10.1002/ijc.28035,https://www.ncbi.nlm.nih.gov/pubmed/23319410
"Prevalence, comorbidity and heritability of hoarding symptoms in adolescence: a population based twin study in 15-year olds.","Ivanov VZ, Mataix-Cols D, Serlachius E, Lichtenstein P, Anckarsäter H, Chang Z, Gumpert CH, Lundström S, Långström N, Rück C",PLoS ONE,2013,2013-07-10,2013-07-10,8,7,e69140,10.1371/journal.pone.0069140,23874893,Mutation Analysis Facility (MAF),,9c88915dcf384e9cb72f4a45e6ad5891,https://publications.scilifelab.se/publication/9c88915dcf384e9cb72f4a45e6ad5891,https://doi.org/10.1371/journal.pone.0069140,https://www.ncbi.nlm.nih.gov/pubmed/23874893
"Amyloid-β protofibrils: size, morphology and synaptotoxicity of an engineered mimic.","Dubnovitsky A, Sandberg A, Rahman MM, Benilova I, Lendel C, Härd T",PLoS ONE,2013,2013-07-02,2013-07-02,8,7,e66101,10.1371/journal.pone.0066101,23843949,"Mass Spectrometry-based Proteomics, Uppsala",,fc718dc9e6634204b3ed32257abed223,https://publications.scilifelab.se/publication/fc718dc9e6634204b3ed32257abed223,https://doi.org/10.1371/journal.pone.0066101,https://www.ncbi.nlm.nih.gov/pubmed/23843949
"Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity.","Cousminer DL, Berry DJ, Timpson NJ, Ang W, Thiering E, Byrne EM, Taal HR, Huikari V, Bradfield JP, Kerkhof M, Groen-Blokhuis MM, Kreiner-Møller E, Marinelli M, Holst C, Leinonen JT, Perry JRB, Surakka I, Pietiläinen O, Kettunen J, Anttila V, Kaakinen M, Sovio U, Pouta A, Das S, Lagou V, Power C, Prokopenko I, Evans DM, Kemp JP, St Pourcain B, Ring S, Palotie A, Kajantie E, Osmond C, Lehtimäki T, Viikari JS, Kähönen M, Warrington NM, Lye SJ, Palmer LJ, Tiesler CMT, Flexeder C, Montgomery GW, Medland SE, Hofman A, Hakonarson H, Guxens M, Bartels M, Salomaa V, ReproGen Consortium , Murabito JM, Kaprio J, Sørensen TIA, Ballester F, Bisgaard H, Boomsma DI, Koppelman GH, Grant SFA, Jaddoe VWV, Martin NG, Heinrich J, Pennell CE, Raitakari OT, Eriksson JG, Smith GD, Hyppönen E, Järvelin M, McCarthy MI, Ripatti S, Widén E, Early Growth Genetics (EGG) Consortium ",Hum. Mol. Genet.,2013,2013-07-01,2013-02-27,22,13,2735-2747,10.1093/hmg/ddt104,23449627,NGI Uppsala (SNP&SEQ Technology Platform),Service,adaf08f7cdf54005af3210ec5aa6aa34,https://publications.scilifelab.se/publication/adaf08f7cdf54005af3210ec5aa6aa34,https://doi.org/10.1093/hmg/ddt104,https://www.ncbi.nlm.nih.gov/pubmed/23449627
Active nitrogen-fixing heterotrophic bacteria at and below the chemocline of the central Baltic Sea.,"Farnelid H, Bentzon-Tilia M, Andersson AF, Bertilsson S, Jost G, Labrenz M, Jürgens K, Riemann L",ISME J,2013,2013-07-00,2013-03-01,7,7,1413-1423,10.1038/ismej.2013.26,23446833,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,053dcdf7a470487bbc007fafb09de734,https://publications.scilifelab.se/publication/053dcdf7a470487bbc007fafb09de734,https://doi.org/10.1038/ismej.2013.26,https://www.ncbi.nlm.nih.gov/pubmed/23446833
"Family-based study of HTR2A in suicide attempts: observed gene, gene × environment and parent-of-origin associations.","Ben-Efraim YJ, Wasserman D, Wasserman J, Sokolowski M",Mol. Psychiatry,2013,2013-07-00,2012-07-04,18,7,758-766,10.1038/mp.2012.86,22751492,NGI Uppsala (SNP&SEQ Technology Platform),,11d2225f3a49441792b37f668708d895,https://publications.scilifelab.se/publication/11d2225f3a49441792b37f668708d895,https://doi.org/10.1038/mp.2012.86,https://www.ncbi.nlm.nih.gov/pubmed/22751492
Republished: Non-heritable genetics of human disease: spotlight on post-zygotic genetic variation acquired during lifetime.,"Forsberg LA, Absher D, Dumanski JP",Postgrad Med J,2013,2013-07-00,2013-06-20,89,1053,417-426,10.1136/postgradmedj-2012-101322rep,23781115,NGI Uppsala (SNP&SEQ Technology Platform),,30ad36931bf84a5796ba662da42ac3a8,https://publications.scilifelab.se/publication/30ad36931bf84a5796ba662da42ac3a8,https://doi.org/10.1136/postgradmedj-2012-101322rep,https://www.ncbi.nlm.nih.gov/pubmed/23781115
Computational Prospecting for Drug–Transporter Interactions,"Matsson P, Artursson P",Clin Pharmacol Ther,2013,2013-07-00,2013-04-02,94,1,30-32,10.1038/clpt.2013.67,,Chemical Biology Consortium Sweden (CBCS),Technology development,5130693ce09f4fe0b874c25e95858efd,https://publications.scilifelab.se/publication/5130693ce09f4fe0b874c25e95858efd,https://doi.org/10.1038/clpt.2013.67,
"Massive functional mapping of a 5'-UTR by saturation mutagenesis, phenotypic sorting and deep sequencing.","Holmqvist E, Reimegård J, Wagner EG",Nucleic Acids Res.,2013,2013-07-00,2013-04-24,41,12,e122,10.1093/nar/gkt267,23609548,NGI Uppsala (SNP&SEQ Technology Platform),,605f4a936bcb4643ab7978a8d82e0c9a,https://publications.scilifelab.se/publication/605f4a936bcb4643ab7978a8d82e0c9a,https://doi.org/10.1093/nar/gkt267,https://www.ncbi.nlm.nih.gov/pubmed/23609548
Somatic mutations in H-RAS in sporadic pheochromocytoma and paraganglioma identified by exome sequencing.,"Crona J, Delgado Verdugo A, Maharjan R, Stålberg P, Granberg D, Hellman P, Björklund P",J. Clin. Endocrinol. Metab.,2013,2013-07-00,2013-05-04,98,7,E1266-E1271,10.1210/jc.2012-4257,23640968,NGI Uppsala (SNP&SEQ Technology Platform),,8a7b8e5545af42fe83c2bdc222607eca,https://publications.scilifelab.se/publication/8a7b8e5545af42fe83c2bdc222607eca,https://doi.org/10.1210/jc.2012-4257,https://www.ncbi.nlm.nih.gov/pubmed/23640968
Estrogen receptor β expression induces changes in the microRNA pool in human colon cancer cells.,"Edvardsson K, Nguyen-Vu T, Kalasekar SM, Pontén F, Gustafsson JÅ, Williams C",Carcinogenesis,2013,2013-07-00,2013-02-26,34,7,1431-1441,10.1093/carcin/bgt067,23436804,Tissue Profiling,,8cd8cffcaad846af80039b4c8931588c,https://publications.scilifelab.se/publication/8cd8cffcaad846af80039b4c8931588c,https://doi.org/10.1093/carcin/bgt067,https://www.ncbi.nlm.nih.gov/pubmed/23436804
"Implications of baseline polymorphisms for potential resistance to NS3 protease inhibitors in Hepatitis C virus genotypes 1a, 2b and 3a.","Palanisamy N, Danielsson A, Kokkula C, Yin H, Bondeson K, Wesslén L, Duberg AS, Lennerstrand J",Antiviral Res.,2013,2013-07-00,2013-05-08,99,1,12-17,10.1016/j.antiviral.2013.04.018,23648709,NGI Uppsala (Uppsala Genome Center),,9ce1b64f05d749e9bc4847a76b807c87,https://publications.scilifelab.se/publication/9ce1b64f05d749e9bc4847a76b807c87,https://doi.org/10.1016/j.antiviral.2013.04.018,https://www.ncbi.nlm.nih.gov/pubmed/23648709
Response of Acidithiobacillus caldus toward suboptimal pH conditions.,"Mangold S, Rao Jonna V, Dopson M",Extremophiles,2013,2013-07-00,2013-05-29,17,4,689-696,10.1007/s00792-013-0553-5,23712908,Bioinformatics Support and Infrastructure,,ae438fb9b85c4feab4abc585bcd67553,https://publications.scilifelab.se/publication/ae438fb9b85c4feab4abc585bcd67553,https://doi.org/10.1007/s00792-013-0553-5,https://www.ncbi.nlm.nih.gov/pubmed/23712908
Family-based study of AVPR1B association and interaction with stressful life events on depression and anxiety in suicide attempts.,"Ben-Efraim YJ, Wasserman D, Wasserman J, Sokolowski M",Neuropsychopharmacology,2013,2013-07-00,2013-02-21,38,8,1504-1511,10.1038/npp.2013.49,23422793,NGI Uppsala (SNP&SEQ Technology Platform),,b2e66f827add48e794f545bbca1165f9,https://publications.scilifelab.se/publication/b2e66f827add48e794f545bbca1165f9,https://doi.org/10.1038/npp.2013.49,https://www.ncbi.nlm.nih.gov/pubmed/23422793
CDK-mediated activation of the SCF(FBXO) (28) ubiquitin ligase promotes MYC-driven transcription and tumourigenesis and predicts poor survival in breast cancer.,"Cepeda D, Ng HF, Sharifi HR, Mahmoudi S, Cerrato VS, Fredlund E, Magnusson K, Nilsson H, Malyukova A, Rantala J, Klevebring D, Viñals F, Bhaskaran N, Zakaria SM, Rahmanto AS, Grotegut S, Nielsen ML, Szigyarto CA, Sun D, Lerner M, Navani S, Widschwendter M, Uhlén M, Jirström K, Pontén F, Wohlschlegel J, Grandér D, Spruck C, Larsson LG, Sangfelt O",EMBO Mol Med,2013,2013-07-00,2013-06-19,5,7,1067-1086,10.1002/emmm.201202341,23776131,Tissue Profiling,,b866fb216f3d4d56ae6d8df86a91b97d,https://publications.scilifelab.se/publication/b866fb216f3d4d56ae6d8df86a91b97d,https://doi.org/10.1002/emmm.201202341,https://www.ncbi.nlm.nih.gov/pubmed/23776131
